Session,catB,catC,catE,catF,catG,catH,catJ,catK,catL,catM,catN,catO,catP,catQ
27080,0.9,0.65,1.0,0.6571428571428571,0.0,0.8,0.25,0.8,0.5,0.5,0.3333333333333333,2.0923333333333334,1.0,0.07648725212464598
27150,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,0.8,1.0,1.0,4.0,1.0,0.22514970059880235
27266,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.9,1.0,1.0,1.0,1.0,3.107333333333333,1.0,0.1524663677130045
27376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.642833333333333,1.0,0.0661521499448732
27640,1.0,1.0,1.0,0.42857142857142855,0.5,1.0,1.0,1.0,0.8,1.0,1.0,2.9545,1.0,0.16645489199491734
28763,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.5,3.4586666666666663,1.0,0.21747572815533986
29275,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,3.123166666666666,1.0,0.22260869565217395
30080,0.5,0.5,1.0,0.7142857142857143,0.0,0.5,0.0,0.5,0.0,0.0,0.6666666666666666,2.002666666666667,0.5,0.6881720430107526
30322,1.0,1.0,1.0,0.8857142857142858,0.0,1.0,1.0,0.8,0.8,1.0,0.5833333333333334,2.3819999999999997,1.0,0.19596541786743527
30948,0.9,0.8,1.0,0.7142857142857143,0.0,0.0,0.0,0.5,0.0,0.0,0.25,2.079333333333333,0.5,0.27322404371584696
31564,0.9,0.8,1.0,0.6571428571428571,0.5,0.8,0.0,0.8,0.0,0.8,0.0,2.526333333333333,0.5,0.10294117647058826
31708,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,0.8,0.5,1.0,0.3333333333333333,2.6631666666666667,1.0,0.13051470588235284
31888,1.0,0.8500000000000001,1.0,0.6571428571428571,0.0,0.8,1.0,0.8,0.8,0.8,0.3333333333333333,2.8415,1.0,0.3467432950191571
32291,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.65,0.5,0.0,0.5,0.25,2.482333333333333,1.0,0.2255639097744361
32725,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,2.233,1.0,0.05796178343949041
32825,0.9,0.8999999999999999,1.0,0.7142857142857143,0.5,1.0,0.75,0.5,0.8,0.5,0.16666666666666666,2.7061666666666664,1.0,0.23791821561338297
33273,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.5738333333333334,1.0,0.17921146953405018
33367,1.0,0.95,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,0.8,0.8,0.6666666666666666,1.7833333333333332,1.0,0.11727616645649427
33488,0.9,0.7250000000000001,1.0,0.7142857142857143,0.0,1.0,0.0,0.8,0.0,0.8,0.3333333333333333,2.033166666666667,1.0,0.4201680672268908
33503,0.9,0.9,1.0,0.6571428571428571,0.0,1.0,0.8,1.0,0.5,1.0,0.4166666666666667,3.3698333333333337,1.0,0.13861386138613846
33599,1.0,0.9,1.0,0.5142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.5,3.073166666666667,1.0,0.15169660678642702
33600,0.65,0.125,0.8,0.2857142857142857,0.0,0.5,0.25,0.8,0.5,0.8,0.3333333333333333,1.527,0.5,0.7543352601156069
33737,1.0,0.8999999999999999,1.0,0.42857142857142855,0.0,1.0,0.75,1.0,0.8,0.8,0.8333333333333334,3.3771666666666667,1.0,0.22003929273084485
33787,1.0,0.8999999999999999,1.0,0.6571428571428571,0.5,1.0,0.25,1.0,0.5,0.8,0.3333333333333333,2.481333333333333,1.0,0.15420560747663556
33924,1.0,0.8,0.8,0.5714285714285714,0.0,0.8,0.0,0.8,0.0,0.8,0.5,2.3356666666666666,0.5,0.7207792207792207
33926,0.9,0.8500000000000001,1.0,0.6571428571428571,0.0,1.0,0.5,1.0,0.8,0.8,0.5,3.2525,1.0,0.3990384615384615
34052,1.0,0.8500000000000001,1.0,0.6571428571428571,0.0,1.0,0.75,1.0,0.8,1.0,0.6666666666666666,3.595333333333334,1.0,0.4778106508875741
34053,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,0.75,1.0,0.8,1.0,0.8333333333333334,3.1166666666666667,1.0,0.4234404536862004
34140,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.974333333333333,1.0,0.1960132890365448
34299,0.9,0.8500000000000001,1.0,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.034333333333333,1.0,0.32038834951456324
34806,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,1.0,1.0,1.0,1.0,0.0,3.955333333333333,1.0,0.1948051948051948
35118,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,0.0,3.858333333333333,1.0,0.13490099009900994
35138,0.9,0.575,0.5,0.21428571428571427,0.0,0.5,0.25,0.8,0.5,0.5,0.0,3.4385,0.5,0.2784810126582279
35522,1.0,0.95,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.4676666666666667,1.0,0.2822966507177033
35545,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,1.7993333333333332,1.0,0.19626168224299054
35547,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,0.5,1.0,0.8,1.0,0.6666666666666666,3.4715000000000003,1.0,0.12401883830455268
35557,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,1.0,0.5,2.978666666666667,1.0,0.09346642468239562
35882,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.6918333333333333,1.0,0.2221238938053097
35935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.437666666666667,1.0,0.2600000000000001
36026,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,0.5,1.0,0.0,0.8,0.8333333333333334,2.2055,1.0,0.1578947368421053
36061,1.0,0.8999999999999999,1.0,0.8571428571428571,0.5,1.0,0.9,0.8,1.0,0.5,0.0,3.302666666666666,1.0,0.06443071491615178
36188,1.0,1.0,1.0,0.8857142857142858,0.5,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,3.694,1.0,0.2826552462526767
37655,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.82,1.0,0.2305502846299811
38447,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,2.5538333333333334,1.0,0.08019801980198027
38476,1.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,3.0308333333333337,1.0,0.08846383741781237
38740,1.0,1.0,1.0,1.0,0.8,1.0,0.75,1.0,1.0,1.0,0.16666666666666666,2.3736666666666664,1.0,0.2935404742436631
39115,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.406833333333333,1.0,0.2497978981406629
39344,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.5565,1.0,0.0625454545454545
39365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.486166666666667,1.0,0.09666937449228263
39707,0.8,0.8500000000000001,1.0,0.6,0.0,0.8,0.0,0.5,0.0,0.5,0.0,1.848833333333333,0.8,1.3228346456692914
39861,1.0,1.0,1.0,0.8857142857142858,0.0,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,4.0,1.0,0.3565830721003135
39903,1.0,1.0,1.0,0.6,0.0,0.8,1.0,1.0,1.0,1.0,0.5,2.8621666666666665,1.0,0.1172353455818022
40615,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.072333333333333,1.0,0.15827338129496402
40655,1.0,0.8500000000000001,1.0,0.7142857142857143,0.5,1.0,0.75,1.0,0.8,0.8,0.8333333333333334,3.4483333333333337,1.0,0.049036777583187335
40867,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,0.8,1.0,0.5833333333333334,3.529666666666667,1.0,0.08799999999999993
41057,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.9,1.0,0.8,1.0,0.4166666666666667,3.480166666666667,1.0,0.07707129094412332
41151,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,0.75,1.0,0.8,1.0,0.5,3.349833333333333,1.0,0.20000000000000007
41190,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,0.8,0.8,0.8,0.5,3.0016666666666665,1.0,0.21726618705035966
41200,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.5,2.890333333333333,1.0,0.10286458333333323
41384,0.9,0.8999999999999999,1.0,0.7999999999999999,0.8,0.5,0.25,0.8,0.0,0.5,0.08333333333333333,2.401,1.0,0.23497267759562845
41465,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.0,0.8,0.0,0.8,0.16666666666666666,3.497833333333334,1.0,0.5638297872340424
41473,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.2131666666666665,1.0,0.1871768355739401
41536,0.9,0.7250000000000001,0.8,0.6571428571428571,0.0,1.0,0.0,0.8,0.0,0.5,0.25,3.039333333333333,0.5,0.2348754448398576
41671,1.0,1.0,1.0,0.9428571428571428,0.8,0.8,0.5,0.8,0.5,0.8,0.4166666666666667,2.7598333333333334,1.0,0.6156069364161849
41862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.8671666666666655,1.0,0.30820610687022904
41898,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,0.8,0.8,0.8,0.3333333333333333,2.405333333333333,1.0,0.25091799265605874
42261,1.0,1.0,1.0,1.0,0.8,1.0,0.75,1.0,1.0,1.0,0.3333333333333333,3.5551666666666666,1.0,0.07973664959765915
42340,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,0.8,1.0,0.16666666666666666,3.1693333333333333,1.0,0.1850533807829181
42348,1.0,1.0,0.8,0.8857142857142858,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1415,0.8,0.3635427394438723
42455,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.083333333333333,1.0,0.2256355932203389
42521,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,3.482,1.0,0.12614259597806227
42598,1.0,1.0,1.0,1.0,0.8,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,4.0,1.0,0.29082628497072216
42604,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.2868150684931508
42614,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.6793333333333336,1.0,0.07772020725388601
42677,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.25,3.6181666666666663,1.0,0.18418839360807396
43325,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.5833333333333334,2.6576666666666666,1.0,0.09838998211091236
43847,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.3556666666666666,1.0,0.3321134492223239
43871,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,0.8,1.0,1.0,0.75,2.991,1.0,0.18098415346121768
44656,1.0,0.7250000000000001,1.0,0.7142857142857143,0.0,1.0,0.5,0.8,0.5,0.8,0.16666666666666666,2.64,1.0,0.26815642458100564
44675,0.9,1.0,0.8,0.8571428571428571,0.5,1.0,1.0,0.8,0.8,0.8,0.5,2.408166666666667,1.0,0.13385826771653556
44699,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,0.8,0.8,0.5,3.1718333333333337,1.0,0.4138576779026217
44744,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.4345,1.0,0.20620437956204374
45320,1.0,1.0,1.0,0.8285714285714286,0.8,1.0,1.0,1.0,0.8,1.0,0.5,3.2815,1.0,0.2928802588996763
45494,1.0,0.65,0.8,0.5714285714285714,0.0,0.8,0.25,1.0,0.5,0.8,0.6666666666666666,2.7555,0.0,1.6202898550724638
46353,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.973333333333333,1.0,0.14227086183310542
46650,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.3435,1.0,0.1924144310823312
46803,1.0,1.0,0.8,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,2.2761666666666667,1.0,0.2971698113207548
46924,1.0,1.0,1.0,0.8857142857142858,0.5,1.0,0.75,1.0,0.8,1.0,0.3333333333333333,0.9271666666666668,1.0,0.11273209549071615
46987,0.9,0.8500000000000001,1.0,0.8571428571428571,0.0,0.8,0.0,1.0,0.0,1.0,0.0,2.9886666666666666,0.5,1.248175182481752
47005,0.8,0.95,1.0,0.7142857142857143,0.8,0.8,0.25,0.5,0.0,0.0,0.6666666666666666,2.6771666666666665,1.0,1.1405405405405404
47140,0.9,0.9,1.0,0.6,0.0,1.0,0.5,0.8,0.5,0.5,0.5,2.9021666666666666,1.0,0.0887850467289719
47184,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.0821666666666667,1.0,0.08614668218859127
47238,0.9,0.8500000000000001,1.0,0.7142857142857143,0.0,0.8,0.5,0.8,0.0,0.5,0.3333333333333333,2.0140000000000002,1.0,0.5164835164835166
47253,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.75,0.8,0.5,0.5,0.4166666666666667,2.4091666666666667,1.0,0.3478260869565218
47508,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.75,3.4090000000000003,1.0,0.16740576496674067
47700,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.6445,1.0,0.252931323283082
47992,1.0,1.0,0.8,0.9428571428571428,0.0,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,2.2055,1.0,0.1166407465007775
48143,1.0,0.8500000000000001,1.0,0.5714285714285714,0.0,1.0,0.5,0.8,0.8,1.0,0.6666666666666666,2.6005000000000003,1.0,0.10091743119266056
48709,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,1.0,2.6375,1.0,0.2429718875502009
48845,1.0,1.0,1.0,0.7999999999999999,0.5,0.8,1.0,1.0,0.8,1.0,0.9166666666666666,3.9605,1.0,0.4470734744707348
49076,1.0,0.8500000000000001,1.0,0.7999999999999999,0.0,0.8,0.9,0.8,0.8,0.8,0.75,2.388666666666667,1.0,0.37678207739307534
49081,1.0,1.0,0.8,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.6,1.0,0.44606413994169103
49113,0.9,0.9,1.0,0.7142857142857143,0.0,1.0,0.25,1.0,0.0,0.5,0.5,3.375,1.0,0.1939058171745152
49239,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.964,1.0,0.06427015250544653
49251,0.8,0.8,1.0,0.7142857142857143,0.0,1.0,0.0,0.5,0.0,0.0,0.4166666666666667,2.9325,0.5,0.11956521739130435
49336,1.0,0.8999999999999999,0.8,0.6571428571428571,0.0,0.8,0.25,0.8,0.0,0.8,0.4166666666666667,2.3975,0.5,0.1931540342298288
49348,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,1.0,1.0,0.8,1.0,0.75,2.5946666666666665,1.0,0.3274780426599749
49444,1.0,1.0,1.0,0.7142857142857143,0.5,0.8,0.25,1.0,0.5,0.5,0.3333333333333333,2.9756666666666667,1.0,0.3928571428571429
49488,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0,0.8,0.8,0.6666666666666666,2.6198333333333332,1.0,0.23657718120805385
49638,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,0.8,1.0,1.0,0.75,2.407666666666667,1.0,0.4943693693693694
49665,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,0.16666666666666666,2.9225,1.0,0.2715517241379309
49959,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,0.75,0.8,0.8,0.5,0.6666666666666666,2.4760000000000004,1.0,0.6657381615598886
50227,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.550666666666667,1.0,0.2448789571694601
50588,1.0,0.9,0.5,0.7999999999999999,0.0,0.8,0.65,0.8,0.5,0.8,0.5833333333333334,2.5173333333333336,1.0,0.1763527054108216
50616,0.9,1.0,0.8,0.7142857142857143,0.0,1.0,0.65,0.8,0.5,0.8,0.4166666666666667,3.3528333333333333,1.0,0.35763097949886097
50670,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,0.8,0.8,1.0,0.3333333333333333,2.3021666666666665,1.0,0.2262090483619345
50760,1.0,1.0,0.8,0.7142857142857143,0.0,1.0,0.75,0.8,0.5,0.8,0.16666666666666666,2.794666666666666,1.0,0.19422150882825032
50936,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.25,1.8551666666666664,1.0,0.09375
51001,1.0,0.65,0.8,0.7142857142857143,0.0,0.5,0.0,0.8,0.0,0.5,0.6666666666666666,2.838,0.5,0.3694915254237288
51035,1.0,0.8500000000000001,1.0,0.7142857142857143,0.0,0.5,0.25,0.5,0.0,0.8,0.3333333333333333,2.584833333333333,0.0,1.9791666666666663
51100,1.0,1.0,1.0,0.8857142857142858,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.984,1.0,0.1817279046673288
51193,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.4871666666666665,1.0,0.027368421052631518
51257,0.8,0.575,1.0,0.5714285714285714,0.0,0.5,0.65,0.8,1.0,0.8,0.8333333333333334,2.7863333333333333,1.0,0.15760869565217395
51276,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.979833333333333,1.0,0.2593431483578708
51349,0.65,0.5,0.5,0.5714285714285714,0.0,0.5,0.0,0.5,0.0,0.0,0.25,2.7736666666666667,1.0,0.12389380530973455
51372,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.0,0.0,0.0,2.3516666666666666,1.0,0.0684931506849315
51623,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.8819999999999997,1.0,0.2308347529812607
51739,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,0.8,1.0,0.5,3.032,1.0,0.29
52045,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,3.5695,1.0,0.27134724857685016
52056,0.9,0.7749999999999999,1.0,0.42857142857142855,0.0,0.8,0.8,1.0,0.5,0.8,1.0,2.0911666666666666,1.0,0.1360759493670886
52093,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,0.9,1.0,1.0,0.8,0.5,2.9498333333333333,1.0,0.1763341067285383
52107,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,3.25,1.0,0.2457264957264957
52118,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,0.8,1.0,0.5,0.8333333333333334,1.9301666666666664,1.0,0.06786941580756019
52256,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,3.0260000000000002,1.0,0.3707587908698335
52398,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.65,1.0,0.8,1.0,0.16666666666666666,2.190333333333333,1.0,0.34888888888888897
52450,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,0.8,0.8,0.5,0.75,3.545833333333333,1.0,0.47346938775510206
52621,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.6376666666666666,1.0,0.5970937912813739
53044,1.0,0.95,1.0,0.7999999999999999,0.5,1.0,0.9,0.8,0.8,1.0,0.3333333333333333,2.093833333333333,1.0,0.13333333333333322
53173,1.0,1.0,0.8,0.8285714285714286,0.5,1.0,0.9,1.0,0.8,1.0,0.6666666666666666,2.7856666666666663,1.0,0.2409909909909909
53224,1.0,0.95,1.0,0.5714285714285714,0.0,1.0,0.75,0.8,0.5,0.8,0.6666666666666666,3.526666666666667,1.0,0.22674418604651156
53226,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,0.8,0.75,3.445,1.0,0.5150259067357513
53232,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,0.8,0.8,1.0,0.8333333333333334,1.3259999999999998,1.0,0.34578313253012033
53241,0.9,0.8,1.0,0.7142857142857143,0.0,0.5,0.9,0.5,0.8,0.5,0.6666666666666666,2.6985,1.0,0.1809045226130654
53255,1.0,0.8500000000000001,1.0,0.6571428571428571,0.5,1.0,0.8,1.0,0.8,0.8,0.5,3.532166666666667,1.0,0.01721439749608755
53627,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,0.8,1.0,0.25,3.126666666666667,1.0,0.029666254635352357
53628,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,2.401666666666667,1.0,0.06507936507936521
53701,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,2.5295,1.0,0.3217455621301774
53751,0.9,0.7250000000000001,1.0,0.6,0.0,0.8,0.0,0.5,0.0,0.5,0.25,2.208,1.0,0.2738853503184714
41148,1.0,0.875,1.0,0.7999999999999999,0.5,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,2.099,0.5,1.6134453781512608
17822,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,0.8,0.8,1.0,0.6666666666666666,1.2884999999999998,1.0,0.2150537634408602
31882,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.222833333333333,1.0,0.3861566484517304
32508,1.0,1.0,1.0,0.8857142857142858,0.0,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,3.875666666666666,1.0,0.318754141815772
32622,0.9,0.8,1.0,0.42857142857142855,0.0,0.5,0.0,0.5,0.5,0.5,0.3333333333333333,1.0786666666666669,1.0,0.3903002309468824
35759,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,0.8,1.0,1.0,1.0,1.0,3.2975,1.0,1.0193423597678914
37537,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.842,1.0,0.2554744525547445
40943,1.0,1.0,0.5,0.7714285714285714,0.0,0.8,1.0,1.0,1.0,1.0,0.8333333333333334,3.3675,1.0,0.2620215897939156
41063,1.0,1.0,1.0,0.7142857142857143,0.5,0.5,1.0,1.0,1.0,1.0,0.5,2.3523333333333336,1.0,0.11135135135135132
41802,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.722833333333333,1.0,0.06433677521842728
41854,1.0,0.8999999999999999,0.8,0.5428571428571428,0.0,0.5,1.0,1.0,0.8,0.8,1.0,1.9368333333333332,1.0,0.1872278664731496
44203,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.5,2.9931666666666668,1.0,0.1917255297679112
46349,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,0.9,1.0,1.0,1.0,0.5,2.7945,1.0,0.17378917378917386
47881,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.5,1.0,0.9166666666666666,3.9471666666666665,1.0,0.7282608695652174
49110,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,1.0,1.0,1.0,3.498,1.0,0.15681444991789828
49939,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.3333333333333333,3.3455,1.0,0.1883040935672514
50802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.5716666666666668,1.0,0.14872139973082096
51090,1.0,1.0,1.0,0.8857142857142858,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.3001666666666662,1.0,0.424006908462867
52108,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,0.9,1.0,1.0,1.0,1.0,3.559333333333333,1.0,0.2887438825448613
52125,1.0,1.0,1.0,0.7428571428571429,0.5,1.0,1.0,1.0,0.8,0.8,0.4166666666666667,2.8235,1.0,0.4299191374663072
28074,1.0,1.0,0.8,0.7142857142857143,0.0,1.0,0.9,0.8,0.8,0.8,0.5,1.2498333333333334,0.0,0.8050847457627118
29043,1.0,1.0,1.0,1.0,0.8,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,3.9195,1.0,0.2359005457853245
30850,1.0,1.0,1.0,0.6857142857142857,0.5,0.5,1.0,0.8,1.0,0.8,0.0,3.7106666666666666,1.0,0.15333333333333327
30954,1.0,1.0,0.5,0.5714285714285714,0.0,0.8,1.0,0.8,1.0,0.8,0.5,2.3251666666666666,1.0,0.3989314336598399
35337,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,0.8,0.8,0.8,0.6666666666666666,3.562,1.0,0.0947630922693268
36251,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.75,1.0,0.5,1.0,0.75,2.9723333333333333,1.0,0.8636363636363636
39030,1.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,1.0,0.8,0.8,0.5,2.912333333333333,1.0,0.2678347934918649
39640,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.2145,1.0,0.17659574468085104
40691,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,0.9,1.0,1.0,1.0,0.3333333333333333,3.372666666666667,1.0,0.08965517241379302
31049,1.0,0.8500000000000001,1.0,0.7142857142857143,0.0,0.8,0.4,1.0,0.8,0.8,0.5,2.482333333333333,1.0,0.4778420038535646
32947,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.802,1.0,0.06854531607006854
33073,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,3.736833333333333,1.0,0.12260536398467432
33655,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.2901666666666665,1.0,0.2349206349206349
35287,1.0,1.0,1.0,1.0,0.5,1.0,0.9,0.8,1.0,1.0,0.5833333333333334,3.1341666666666668,1.0,0.02699228791773772
41168,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,0.8,1.0,1.0,2.6853333333333333,1.0,0.09457755359394704
41358,1.0,0.95,1.0,0.8571428571428571,0.5,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,3.523,1.0,0.5126286248830684
47281,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.8808333333333334,1.0,0.2502844141069397
48506,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,1.0,1.0,1.0,3.813833333333333,1.0,0.12373540856031133
