Session,Response,Type,Item,WCPM,Accuracy,Prosody,Retell,SAQ1,SAQ2
34299,598406,3026,310,87.5,1,2.7,3.5795,2,2
34320,598613,3026,450,124.3,1,3.5,4,0,2
34320,598617,3026,2503,80.8,1,2.6,2.5835,2,2
34320,598621,3026,320,99.6,0.955,2.9,2.0565,2,2
34335,598808,3026,520,122.6,1,3.5,3.6885,0,0
34335,598812,3026,2402,112.5,1,3.5,3.112,2,2
34335,598816,3026,2904,132.8,0.98,3.8,2.282,2,2
34371,599302,3026,2701,31.6,0.53,1.5,1.7745,2,0
34371,599306,3026,420,38.6,0.596,1.7,1.5295,1,2
34371,599311,3026,2403,38.4,0.696,1.6,1.9385,1,0
34397,599618,3026,2701,56.9,0.889,2.4,2.112,2,2
34397,599622,3026,420,66.4,0.978,2.6,2.9045,1,2
34397,599626,3026,2403,78.2,1,2.9,3.2885,2,0
34407,599746,3026,2701,82.6,1,3,2.62,2,2
34407,599750,3026,420,95.2,0.978,3.3,2.4515,0,2
34407,599755,3026,2403,74.4,1,3.1,2.3285,2,0
34475,601262,3026,1401,73.9,1,2.4,3.3765,2,2
34475,601266,3026,1603,102.5,1,3.5,3.5215,2,2
34475,601270,3026,1903,104.5,1,3.1,3.115,2,1
34499,601673,3026,410,75.9,0.971,2.9,4,2,2
34499,601677,3026,2504,119.7,1,3.8,3.9435,0,0
34499,601681,3026,2101,116.9,1,3.6,3.638,2,2
34502,601728,3026,2701,76.4,0.966,2.3,3.4685,2,0
34502,601732,3026,420,68.9,0.978,2.2,2.35,1,2
34502,601737,3026,2403,76.8,1,2.4,2.8425,1,2
34508,601920,3026,2701,127.4,0.752,2.9,1.7005,,
34508,601924,3026,420,98.6,0.64,2.4,2.263,,
34508,601929,3026,2403,0,0,,0.757,,
34509,601938,3026,2701,125.6,1,3.5,3.287,,
34509,601942,3026,420,115.5,1,3.4,2.1645,,
34509,601946,3026,2403,94.2,1,3.2,3.2075,,
34511,601972,3026,2701,74.4,0.821,2.4,3.5585,,
34511,601976,3026,420,111.8,1,3.4,3.613,,
34511,601980,3026,2403,102.8,1,3.4,3.55,,
34513,601994,3026,2701,93.2,1,3.3,2.4505,,
34513,601998,3026,420,104,0.989,3.3,2.077,,
34513,602002,3026,2403,103.5,1,3.5,3.5145,,
34514,602012,3026,2701,68.7,0.957,2.8,2.0705,,
34514,602016,3026,420,73.4,0.989,3.1,2.61,,
34514,602020,3026,2403,93.5,0.987,3.2,2.495,,
34516,602048,3026,2701,110.4,0.983,3.2,3.9505,,
34516,602052,3026,420,118.7,1,3.3,3.233,,
34516,602056,3026,2403,103.6,1,3.3,4,,
34544,602509,3026,520,154.5,1,3.8,3.793,,
34544,602513,3026,2402,138.5,1,3.9,3.0635,,
34544,602517,3026,2904,123.7,1,3.9,2.7355,,
34555,602679,3026,520,204.2,1,4.3,3.5445,,
34555,602683,3026,2402,176.9,1,4.1,4,,
34555,602687,3026,2904,177.3,1,4.2,2.738,,
34558,602733,3026,2803,45.5,0.124,2,2.6525,0,0
34558,602737,3026,2902,70.9,0.147,2.1,1.336,0,0
34558,602742,3026,3106,31.6,0.103,1.5,0.983,0,2
34560,602774,3026,520,92,1,3.1,1.961,,
34560,602778,3026,2402,81.1,1,3,2.399,,
34560,602782,3026,2904,76.5,0.92,2.8,1.2925,,
34561,602792,3026,520,77.6,1,3,3.5315,,
34561,602796,3026,2402,92.2,0.977,3.1,3.63,,
34561,602800,3026,2904,52.3,0.96,2.8,3.058,,
34567,602910,3026,2803,185.5,1,4.6,2.7035,2,0
34567,602914,3026,2902,140.6,0.991,4.2,2.0845,2,0
34567,602918,3026,3106,182.5,1,4.6,1.6835,0,1
34568,602928,3026,2701,82.8,0.991,2.7,2.9955,2,2
34568,602932,3026,420,79.4,0.966,2.3,2.859,0,2
34568,602936,3026,2403,92.5,1,3.1,3.2055,0,0
34589,603297,3026,520,128,1,3.5,2.9525,,
34589,603301,3026,2402,116.1,0.989,3.1,2.9515,,
34589,603305,3026,2904,112.1,0.97,3.3,2.5925,,
34594,603391,3026,2701,62.1,0.991,2,3.6885,2,2
34594,603395,3026,420,79.9,0.989,2.4,3.8115,1,2
34594,603399,3026,2403,71.6,1,2.3,3.9935,2,2
34600,603499,3026,520,144.3,1,3.8,4,,
34600,603503,3026,2402,158.3,1,3.9,3.7505,,
34600,603507,3026,2904,144.8,1,3.9,4,,
34604,603558,3026,520,128.8,1,3.8,4,,
34604,603563,3026,2402,114.1,1,3.6,2.9225,,
34604,603568,3026,2904,129.6,1,3.9,2.329,,
34614,603770,3026,2701,76.3,0.983,2.4,3.1995,2,2
34614,603774,3026,420,91,0.989,2.6,3.502,2,2
34614,603778,3026,2403,78.6,0.962,2.5,3.394,2,2
34615,603788,3026,520,149.5,1,3.8,2.7555,2,2
34615,603793,3026,2402,119.5,0.977,3.5,4,2,2
34615,603797,3026,2904,112,1,3.7,2.732,2,2
34624,603954,3026,2803,77.9,0.967,2.6,3.965,2,0
34624,603958,3026,2902,60.5,0.983,2.1,2.7385,2,2
34624,603962,3026,3106,72.1,0.991,2.5,3.1485,0,1
34625,603973,3026,2803,110.7,0.975,3.5,2.7795,0,0
34625,603978,3026,2902,95,1,3,2.69,1,2
34625,603983,3026,3106,91.9,0.991,2.9,2.363,2,2
34629,604052,3026,520,140.3,1,4.3,4,2,2
34629,604056,3026,2402,121.2,1,4,3.1985,2,2
34629,604060,3026,2904,115.5,1,4,3.613,2,2
34630,604070,3026,520,172.4,1,4.4,2.801,0,2
34630,604074,3026,2402,170.1,0.989,4.3,3.815,2,2
34630,604078,3026,2904,158.6,1,4.5,3.502,2,2
34678,604896,3026,2701,31.2,0.222,1.6,1.2035,0,0
34678,604901,3026,420,38.1,0.202,1.4,3.1185,2,0
34678,604906,3026,2403,63.8,0.152,1.6,2.6105,0,0
34702,605298,3026,2803,71.6,0.884,2.4,3.072,1,0
34702,605302,3026,2902,75.8,0.983,2.2,3.059,1,2
34702,605307,3026,3106,74.7,0.991,2.5,3.12,2,0
34707,605394,3026,2803,95.3,0.975,3,3.5555,0,2
34707,605399,3026,2902,92.3,0.983,2.8,2.492,2,2
34707,605403,3026,3106,81.2,0.838,2.7,2.708,0,2
34737,605933,3026,2701,36.9,0.111,2.3,0,0,0
34737,605937,3026,420,105.3,0.989,3.1,0,0,2
34737,605941,3026,2403,81.7,0.987,2.9,0,2,2
34772,606582,3026,520,86.7,0.936,2.9,1.826,,
34772,606586,3026,2402,80.1,0.897,2.6,1.809,,
34772,606590,3026,2904,64.1,0.77,2.8,0.9285,,
34773,606600,3026,2001,65.9,0.973,2.7,3.355,,
34773,606604,3026,1502,70.1,0.984,2.6,3.259,,
34773,606608,3026,1703,76.7,1,3.4,3.952,,
34788,606802,3026,2803,97,1,3.4,3.286,0,2
34788,606806,3026,2902,87.2,0.991,2.8,2.38,0,0
34788,606810,3026,3106,88.1,1,2.9,2.401,0,0
34806,607058,3026,2302,124,1,3.5,4,,
34806,607062,3026,2102,117.8,1,3.4,4,,
34806,607067,3026,310,102.6,0.953,3.2,3.866,,
34837,607502,3026,2803,73.3,0.917,2.6,2.6335,0,0
34837,607507,3026,2902,70,0.974,2.6,0.891,1,2
34837,607511,3026,3106,71.8,0.974,2.4,1.261,2,0
34843,607583,3026,2701,103.5,0.957,3.1,0.058,2,2
34843,607587,3026,420,105.2,1,3.2,0,1,2
34843,607591,3026,2403,126.2,1,3.9,0.7175,1,2
34853,607727,3026,1401,98.6,1,2.8,3.9545,2,2
34853,607731,3026,1603,88.5,1,2.4,4,2,0
34853,607735,3026,1903,83.5,1,2.4,3.7485,2,2
34854,607745,3026,2001,67.1,1,2.2,4,2,2
34854,607749,3026,1502,55.8,0.984,2,2.7535,2,0
34854,607754,3026,1703,76.2,1,2.4,3.3895,2,2
34873,607981,3026,2001,87.5,0.932,2.5,2.9405,,
34873,607985,3026,1502,119.9,0.984,2.7,2.516,,
34873,607989,3026,1703,98.9,1,2.8,2.4935,,
34879,608159,3026,2801,41.3,0.693,1.6,0,2,0
34879,608163,3026,3105,40.1,0.541,1.6,0,2,0
34879,608167,3026,2601,61.2,0.949,2.1,0,0,2
34893,608419,3026,1401,54.6,0.821,1.6,0,0,0
34893,608424,3026,1603,62.2,0.639,2.1,3.061,2,0
34893,608428,3026,1903,37.6,0.303,1.4,2.7635,0,1
34913,608758,3026,1401,53.3,1,1.7,1.4495,2,2
34913,608762,3026,1603,46.2,0.222,1.3,2.387,1,0
34913,608766,3026,1903,42.2,0.803,1.3,2.2525,2,0
34943,609155,3026,520,49.2,0.923,2.1,1.446,2,2
34943,609159,3026,2402,45.4,0.736,2,0.6405,0,2
34943,609163,3026,2904,62.6,0.21,2.5,0.039,0,0
34987,609660,3026,450,153.9,0.931,3.9,4,0,0
34987,609664,3026,2503,134.5,0.963,3.7,3.809,0,2
34987,609668,3026,320,167.5,1,4.3,4,2,2
35118,611081,3026,2302,78.6,1,3.4,4,,
35118,611085,3026,2102,79.6,0.973,3.3,3.575,,
35118,611089,3026,310,86.5,0.988,3.3,4,,
35130,611301,3026,2701,66.7,0.812,2.3,2.07,0,2
35130,611305,3026,420,85,0.966,2.6,1.8115,1,0
35130,611309,3026,2403,68.6,0.848,2.4,2.798,0,0
35138,611423,3026,2302,45.9,0.817,2,3.001,,
35138,611427,3026,2102,62.6,0.933,2.4,3.836,,
35138,611431,3026,310,55.3,0.953,2.4,3.4785,,
35160,611617,3026,1401,48.3,0.897,1.5,2.135,2,2
35160,611621,3026,1603,51.3,0.986,1.7,2.85,0,0
35160,611625,3026,1903,57.5,0.882,1.7,0,2,1
35162,611655,3026,2801,77.4,0.909,2.3,2.1155,0,2
35162,611660,3026,3105,69,0.904,2.1,1.1485,0,2
35162,611665,3026,2601,76.6,0.974,2.4,1.9665,2,2
35165,611712,3026,2801,87.3,0.773,2.8,2.6405,2,2
35165,611716,3026,3105,78.9,0.589,2.9,1.722,2,0
35165,611720,3026,2601,97.6,0.675,3.4,3.1105,2,0
35168,611753,3026,1401,81.9,0.872,2.2,4,2,2
35168,611757,3026,1603,88.6,1,2.6,3.5265,2,0
35168,611761,3026,1903,72.2,1,2,3.287,2,1
35171,611797,3026,330,69.8,1,2,4,2,2
35171,611801,3026,2201,43.1,0.721,1.5,2.248,1,0
35171,611806,3026,2202,66.9,0.986,2.2,3.649,0,2
35226,612353,3026,520,75.4,0.833,2.5,1.843,0,2
35226,612358,3026,2402,75.5,0.874,2.5,2.576,0,2
35226,612363,3026,2904,58.8,0.85,1.9,2.1175,2,0
35277,612925,3026,2001,62.6,0.959,2.5,4,,
35277,612929,3026,1502,65.2,1,2.4,2.8545,,
35277,612933,3026,1703,47.1,0.955,2.3,4,,
35284,613066,3026,2001,58.7,0.932,2.4,1.255,,
35284,613070,3026,1502,55.5,0.951,2.5,2.524,,
35284,613074,3026,1703,55.8,0.851,2.7,1.9185,,
35287,613154,3026,1401,158.8,1,3.2,2.6075,0,2
35287,613158,3026,1603,161,1,4,4,0,2
35287,613162,3026,1903,152.9,1,3.9,2.795,2,1
35290,613196,3026,2001,42.4,0.849,2.3,3.1325,,
35290,613200,3026,1502,44.3,0.967,2.2,2.819,,
35290,613204,3026,1703,45.5,0.955,2.2,0.894,,
35311,613536,3026,2803,145.3,0.959,4.1,2.9275,1,2
35311,613540,3026,2902,135.6,1,4,2.4865,1,2
35311,613544,3026,3106,116.4,1,3.3,2.7385,0,1
35337,613872,3026,1401,73,0.949,2.2,3.3265,2,2
35337,613876,3026,1603,88.6,0.986,2.4,3.929,0,0
35337,613880,3026,1903,82.3,0.974,2.2,3.4305,2,2
35349,613949,3026,2701,80.1,1,2.7,2.636,2,2
35349,613953,3026,420,72.5,0.921,2.5,3.03,1,2
35349,613957,3026,2403,82.9,1,2.8,2.977,1,2
35369,614166,3026,2701,86.2,1,3,3.429,0,2
35369,614170,3026,420,106.1,0.966,3.1,2.8925,1,2
35369,614174,3026,2403,96.9,1,3.3,3.617,2,2
35421,614782,3026,2701,80.8,0.974,2.4,3.159,2,2
35421,614787,3026,420,81.3,1,2.5,2.4875,1,2
35421,614791,3026,2403,64.2,0.937,2.2,3.731,2,2
35433,614906,3026,1401,112.6,1,2.9,4,2,2
35433,614910,3026,1603,145,1,3.8,4,1,0
35433,614914,3026,1903,116.6,1,3.3,3.3095,2,1
35522,616477,3026,2302,107,0.963,3.1,3.8845,,
35522,616481,3026,2102,84.4,0.853,2.4,2.5185,,
35522,616485,3026,310,115.5,0.953,2.8,4,,
35544,616746,3026,410,128.1,1,3.6,4,,
35544,616750,3026,2504,130.3,1,3.7,3.8065,,
35544,616755,3026,2101,95,0.959,3.3,2.177,,
35545,616765,3026,2302,67.9,0.951,2.1,0.4765,2,2
35545,616769,3026,2102,64.3,0.96,1.8,1.7855,0,2
35545,616773,3026,310,57,0.977,2,3.136,2,2
35547,616790,3026,2302,62.9,0.939,2,3.3155,0,2
35547,616795,3026,2102,57.6,0.933,1.8,3.792,2,2
35547,616800,3026,310,64.5,0.966,2.2,3.307,2,0
35557,616963,3026,2302,80.8,0.756,2.2,2.744,0,2
35557,616967,3026,2102,102.2,0.867,2.3,3.698,0,2
35557,616971,3026,310,62.3,0.517,1.7,2.494,2,0
35592,617477,3026,2701,89.6,0.991,2.6,2.666,0,2
35592,617481,3026,420,77.1,0.978,2.5,2.2775,2,0
35592,617485,3026,2403,85.3,0.975,2.6,3.87,2,2
35608,617655,3026,410,95,0.914,2.8,1.5945,2,2
35608,617659,3026,2504,88.8,0.773,2.5,2.4315,0,0
35608,617663,3026,2101,106.7,1,2.9,1.369,2,2
35637,618158,3026,1401,70.4,1,1.7,3.6615,0,0
35637,618163,3026,1603,44.2,0.889,2,2.9515,2,0
35637,618167,3026,1903,40.2,0.382,1.6,2.733,0,1
35658,618394,3026,520,86.4,0.936,2.7,1.7105,0,2
35658,618398,3026,2402,94.8,0.885,3.1,2.4,2,2
35658,618402,3026,2904,74.1,0.98,2.6,0.5085,2,2
35687,619270,3026,520,97.1,1,3.3,3.0105,0,1
35687,619274,3026,2402,134.3,1,4.3,2.7745,2,2
35687,619278,3026,2904,98.8,0.98,3.4,2.721,2,2
35727,619791,3026,2803,95.4,1,2.9,3.1605,0,2
35727,619795,3026,2902,107.3,1,3.1,2.495,0,0
35727,619799,3026,3106,112.1,1,3.2,2.8255,0,0
35729,619829,3026,2803,108.4,0.992,3.6,3.3315,0,2
35729,619834,3026,2902,99.5,0.966,3.2,3.4465,2,2
35729,619839,3026,3106,140.5,1,4.1,2.8545,0,1
35730,619851,3026,2803,103.7,0.992,3.1,1.5,0,0
35730,619855,3026,2902,96.7,1,3.2,1.4365,2,0
35730,619859,3026,3106,113.5,0.991,3.5,1.8805,0,1
35735,619900,3026,410,103,0.957,2.9,3.901,2,2
35735,619904,3026,2504,111.8,0.933,3.4,3.598,2,2
35735,619908,3026,2101,110.2,1,3.5,2.8965,2,2
35750,620123,3026,2401,85.8,1,2.7,1.933,2,2
35750,620127,3026,350,96.8,0.975,2.8,2.9485,2,2
35750,620131,3026,2203,104.4,1,3,0.868,2,0
35759,620248,3026,1401,85.6,1,2.4,3.748,2,2
35759,620252,3026,1603,63.2,0.972,1.7,3.6545,2,2
35759,620257,3026,1903,32,0.605,1.4,2.49,2,2
35805,620864,3026,2001,132.8,1,3.3,3.8725,0,2
35805,620868,3026,1502,102.8,0.82,2.8,2.285,2,0
35805,620873,3026,1703,75.2,0.701,2.5,0.8435,0,2
35835,621227,3026,410,105.9,0.971,3,4,2,2
35835,621231,3026,2504,97.6,1,2.8,3.095,2,0
35835,621235,3026,2101,96.8,1,2.8,2.5405,2,0
35849,621476,3026,2302,33.7,0.561,1.5,0.562,2,0
35849,621481,3026,2102,35.6,0.547,1.4,0.233,2,2
35849,621486,3026,310,33.5,0.563,1.3,1.8575,2,0
35854,621559,3026,2803,103.7,1,3.5,2.1145,2,0
35854,621563,3026,2902,81.6,0.966,2.7,2.101,0,2
35854,621567,3026,3106,103.2,0.974,3,2.867,0,1
35875,621917,3026,2001,45.2,0.89,1.8,3.0805,0,2
35875,621922,3026,1502,49.9,0.967,1.7,2.8955,2,2
35875,621927,3026,1703,43.4,0.896,1.7,2.181,0,2
35882,622004,3026,2302,102.5,1,3.2,2.1705,0,2
35882,622008,3026,2102,127.1,1,3.6,2.6565,2,2
35882,622012,3026,310,110.6,1,3.4,3.2485,2,0
35935,622842,3026,2302,86.2,0.988,2.7,4,,
35935,622846,3026,2102,108.9,1,3.1,3.077,,
35935,622850,3026,310,85,0.988,2.9,3.236,,
35939,622901,3026,2701,158.1,1,4.2,3.802,0,2
35939,622905,3026,420,165.4,0.494,4.4,2.1645,0,2
35939,622909,3026,2403,164.1,0.899,4.2,2.0395,2,0
36026,623739,3026,2302,45.4,0.78,1.5,2.22,2,2
36026,623743,3026,2102,45.9,0.88,1.6,2.2755,2,2
36026,623747,3026,310,56.9,0.931,1.6,2.121,2,0
36061,624150,3026,2302,105.7,0.854,2.6,3.3915,,
36061,624154,3026,2102,116.2,0.933,2.8,2.9,,
36061,624158,3026,310,106.6,0.988,3,3.6165,,
36065,624199,3026,410,90.9,1,3.4,3.539,2,2
36065,624203,3026,2504,99.6,1,3.1,2.852,0,0
36065,624207,3026,2101,134.2,0.89,3.7,2.6585,1,2
36099,624642,3026,1401,58.4,0.949,1.9,3.5135,2,2
36099,624646,3026,1603,35.7,0.708,1.4,3.301,1,0
36099,624650,3026,1903,54.4,0.776,1.7,3.269,2,2
36188,625974,3026,2302,98,1,3.3,3.4855,2,2
36188,625978,3026,2102,71.8,0.987,2.5,3.5965,2,0
36188,625982,3026,310,102.7,1,3.3,4,2,0
36251,626897,3026,1401,58.2,1,1.9,2.211,2,2
36251,626902,3026,1603,40.4,0.806,1.6,3.3795,2,2
36251,626907,3026,1903,30.3,0.592,1.9,3.3265,0,1
36278,627157,3026,2401,73.4,0.938,2.5,3.1865,0,2
36278,627162,3026,350,78.4,0.975,2.3,3.372,2,2
36278,627167,3026,2203,65.3,0.977,2.1,2.046,2,2
37144,645392,3026,2701,96.6,1,3.1,3.2315,2,2
37144,645396,3026,420,104.8,1,3.5,3.3795,2,2
37144,645400,3026,2403,85.9,1,3,3.722,2,2
37166,645658,3026,520,150.1,1,4.2,4,2,2
37166,645662,3026,2402,136.5,1,4,3.664,2,2
37166,645666,3026,2904,129.5,0.99,3.9,1.8945,2,2
37230,646366,3026,330,76.4,0.933,3,0.4785,2,0
37230,646370,3026,2201,61.3,0.953,2.2,1.168,1,1
37230,646374,3026,2202,85.4,0.877,2.2,1.379,0,0
37247,646533,3026,1401,21.9,0.718,1.1,4,2,0
37247,646538,3026,1603,13.4,0.264,1,3.1195,2,0
37247,646542,3026,1903,18.5,0.211,1.1,3.073,2,1
37258,646687,3026,410,115.5,0.757,3.2,0,2,0
37258,646691,3026,2504,108.2,0.693,2.7,1.879,0,0
37258,646695,3026,2101,112.3,1,3.1,0.589,2,2
37357,647851,3026,2803,74.4,1,2.6,3.5905,2,2
37357,647856,3026,2902,61.9,0.991,2.3,2.9895,2,2
37357,647861,3026,3106,81.9,1,2.7,2.36,0,1
37391,648245,3026,2801,163.4,1,4.5,1.4005,2,0
37391,648249,3026,3105,147.4,1,4.3,2.0645,2,0
37391,648253,3026,2601,177,1,4.5,2.2495,2,2
37392,648263,3026,1401,60,0.974,1.7,2.5185,0,2
37392,648267,3026,1603,20.8,0.403,1.2,3.4865,0,0
37392,648271,3026,1903,32.3,0.605,1.5,1.315,2,2
37429,648688,3026,2801,174,1,4.5,2.383,2,2
37429,648692,3026,3105,156,0.993,4.4,2.741,1,0
37429,648696,3026,2601,179.7,1,4.6,2.76,2,2
37445,648913,3026,520,127.3,1,3.9,3.6785,0,2
37445,648917,3026,2402,124.4,0.897,3.8,2.7085,2,1
37445,648921,3026,2904,124.5,0.99,3.7,2.339,2,2
37485,649564,3026,2803,110.8,1,3.7,3.803,2,2
37485,649569,3026,2902,116.1,1,3.9,3.855,0,2
37485,649573,3026,3106,156.7,1,4.4,2.6255,0,1
37509,649853,3026,520,47.1,0.885,2,2.4375,0,0
37509,649858,3026,2402,48.1,0.805,1.9,0.993,2,2
37509,649862,3026,2904,33.2,0.65,1.5,1.1405,2,2
37537,650116,3026,1401,112.2,1,2.7,4,2,0
37537,650120,3026,1603,131.7,1,3.5,3.526,2,2
37537,650124,3026,1903,108,0.974,2.7,4,2,2
37578,650524,3026,2001,70.2,0.932,1.7,2.5415,2,2
37578,650528,3026,1502,80.3,0.967,1.7,3.543,0,2
37578,650532,3026,1703,81.3,1,2.3,2.4335,0,2
37615,650809,3026,520,103.3,1,3.3,3.0765,0,2
37615,650814,3026,2402,81.8,1,2.7,2.872,0,0
37615,650819,3026,2904,83.6,0.98,2.7,2.785,2,2
37641,651096,3026,520,125.8,0.936,3.5,3.013,2,0
37641,651100,3026,2402,98.7,0.966,3.1,2.2385,2,0
37641,651104,3026,2904,104.1,0.98,3.3,2.19,1,2
37655,651212,3026,2302,108.5,1,3.3,4,0,2
37655,651216,3026,2102,128.6,1,3.7,3.4715,2,2
37655,651220,3026,310,109.1,1,3.3,3.9885,2,2
37674,651379,3026,2701,116.6,0.991,2.7,3.954,2,2
37674,651383,3026,420,119.5,1,3.2,4,2,2
37674,651387,3026,2403,111.7,1,3.7,4,2,2
37743,651977,3026,520,133.3,0.987,4,1.6615,0,2
37743,651981,3026,2402,139.7,1,4,2.1465,2,1
37743,651985,3026,2904,127.6,1,4,2.3195,2,0
37751,652069,3026,1401,50.6,1,1.8,3.946,0,2
37751,652073,3026,1603,62.1,1,2.1,2.532,2,2
37751,652078,3026,1903,42.4,0.803,1.5,2.3775,2,1
37798,652476,3026,410,112.8,1,3.5,4,2,2
37798,652480,3026,2504,124.6,1,4.1,4,2,2
37798,652484,3026,2101,131.3,1,4,4,2,2
37806,652567,3026,520,101.3,1,3.2,3.4575,0,2
37806,652571,3026,2402,74.9,0.954,2.7,1.6205,2,1
37806,652575,3026,2904,107.9,0.98,3.1,2.55,2,2
37822,652719,3026,2001,77.6,1,2.5,3.1775,2,2
37822,652723,3026,1502,89.1,1,2.5,3.4655,2,2
37822,652727,3026,1703,71.8,0.94,2.4,2.995,2,0
37860,653117,3026,2803,104.5,1,3.4,3.437,1,2
37860,653121,3026,2902,108.1,1,3.3,3.167,2,2
37860,653125,3026,3106,100.4,1,3.2,2.2905,2,1
37865,653165,3026,2803,56.5,0.917,2,3.2155,2,2
37865,653169,3026,2902,41.4,0.707,1.6,1.65,2,0
37865,653173,3026,3106,35.9,0.59,1.6,1.8705,1,0
37944,653869,3026,2001,79.1,1,2.3,4,2,2
37944,653874,3026,1502,67.1,0.902,1.9,4,2,2
37944,653879,3026,1703,95.3,0.985,2.3,4,2,2
37957,654028,3026,2803,69.6,0.669,2.8,0.978,2,0
37957,654033,3026,2902,121.8,0.931,3.6,1.384,2,2
37957,654037,3026,3106,105,0.915,3.2,1.004,0,1
38071,655107,3026,330,102,0.899,3.7,3.5745,2,0
38071,655111,3026,2201,63.1,1,3.2,2.947,2,0
38071,655115,3026,2202,91.9,0.973,3.2,2.543,2,2
38095,655319,3026,520,73.4,0.974,2.6,2.917,0,2
38095,655323,3026,2402,90.4,1,2.9,2.5845,2,1
38095,655327,3026,2904,85.2,1,2.5,1.8235,2,0
38140,655612,3026,410,150.8,1,4.3,4,2,2
38140,655616,3026,2504,173.6,1,4.6,3.719,2,0
38140,655620,3026,2101,167,1,4.5,3.635,2,2
38143,655652,3026,450,151.7,1,4,4,2,2
38143,655657,3026,2503,109.4,1,2.9,3.0585,2,2
38143,655661,3026,320,137.7,1,3.7,4,2,2
38211,656134,3026,520,148.1,1,4.4,3.13,0,2
38211,656139,3026,2402,137.8,0.989,4.2,3.288,2,2
38211,656144,3026,2904,135.4,0.98,4.1,2.6045,2,2
38233,656341,3026,2701,112.6,1,3.6,2.273,2,2
38233,656345,3026,420,128.2,1,3.8,2.7655,2,2
38233,656349,3026,2403,104.2,1,3.7,1.626,1,0
38255,656571,3026,520,113.8,1,3.7,3.291,0,0
38255,656576,3026,2402,114.7,1,3.8,3.206,2,2
38255,656581,3026,2904,99.7,0.94,3.1,3.197,2,2
38280,656720,3026,2701,179.2,1,4.4,1.425,2,2
38280,656724,3026,420,145.7,1,4.3,2.883,2,2
38280,656728,3026,2403,139.1,1,4.5,2.6155,2,2
38282,656743,3026,410,206.3,1,4.7,2.169,0,2
38282,656747,3026,2504,216.5,1,4.8,3.754,2,0
38282,656751,3026,2101,142.7,0.808,3.8,2.178,2,2
38397,657796,3026,2001,97.6,1,2.8,2.014,2,2
38397,657800,3026,1502,104,1,2.7,2.1105,2,2
38397,657804,3026,1703,102.3,1,2.8,2.354,0,2
38411,657909,3026,2401,86.3,0.938,2.8,3.1195,2,2
38411,657914,3026,350,86.8,1,2.6,3.117,2,2
38411,657918,3026,2203,92.6,1,2.9,2.976,2,0
38419,657956,3026,1401,66,1,1.9,3.1755,2,2
38419,657960,3026,1603,66.2,1,2.2,1.617,2,0
38419,657964,3026,1903,59.3,0.947,1.9,2.534,2,2
38447,658215,3026,1505,97.8,0.93,2.9,2.374,0,2
38447,658219,3026,1807,107.1,1,2.9,2.0435,2,0
38447,658223,3026,1804,109.3,1,2.9,3.244,0,0
38473,658489,3026,520,152.4,1,4.3,3.2825,0,2
38473,658493,3026,2402,143.2,0.977,4.2,3.4235,2,0
38473,658497,3026,2904,146.8,1,4.4,2.057,2,0
38476,658531,3026,2302,166.7,1,4.1,2.9485,2,2
38476,658535,3026,2102,155.1,1,3.9,3.1855,0,2
38476,658539,3026,310,157.3,0.931,3.6,2.9585,2,2
38532,658955,3026,2701,138.1,1,4,3.7035,2,2
38532,658959,3026,420,149,1,4,3.1825,2,2
38532,658963,3026,2403,140.8,1,4.2,4,2,2
38533,658973,3026,1401,119.4,1,2.6,3.633,0,2
38533,658977,3026,1603,108.2,1,3,4,0,2
38533,658981,3026,1903,80.6,1,2.1,3.204,2,1
38537,659017,3026,450,155.8,1,4.3,3.3075,2,2
38537,659022,3026,2503,128,1,3.6,2.8835,0,0
38537,659026,3026,320,112.3,1,3.2,3.9525,2,2
38551,659135,3026,1401,64.4,1,1.7,1.811,2,2
38551,659140,3026,1603,33.9,0.681,1.2,2.411,0,0
38551,659145,3026,1903,27.1,0.395,1.2,2.73,0,1
38623,659652,3026,2001,31,0.589,1.3,1.4175,0,2
38623,659657,3026,1502,40.1,0.951,1.3,2.4235,2,2
38623,659661,3026,1703,20.4,0.433,1.2,1.7065,0,0
38680,660110,3026,520,74.1,0.949,2.4,1.226,0,0
38680,660114,3026,2402,81.9,0.954,2.5,1.294,0,0
38680,660118,3026,2904,77.1,1,2.4,1.808,2,0
38717,660376,3026,450,88.6,1,2.9,1.427,0,2
38717,660380,3026,2503,61.9,1,2.1,3.145,0,2
38717,660384,3026,320,76.5,0.989,2.5,3.6335,2,2
38719,660402,3026,450,121.7,1,3.4,3.3135,2,2
38719,660406,3026,2503,106.2,1,2.8,3.0315,2,2
38719,660410,3026,320,115,1,3.4,4,2,2
38738,660596,3026,410,77.3,0.943,2.4,3.4515,2,2
38738,660600,3026,2504,76.3,0.853,2.5,3.235,2,0
38738,660604,3026,2101,86.1,1,2.6,2.94,2,2
38740,660619,3026,1505,100.3,1,2.8,1.5445,0,0
38740,660623,3026,1807,145,1,3.4,3.4045,0,0
38740,660627,3026,1804,116,0.884,2.8,2.172,0,2
38761,660801,3026,2401,57.2,0.926,1.7,2.8895,0,0
38761,660805,3026,350,77.1,0.925,2.1,3.144,0,0
38761,660809,3026,2203,77.1,0.955,2.2,3.34,2,2
38782,661071,3026,520,125,0.987,3.6,2.0955,0,0
38782,661075,3026,2402,118.8,0.908,3.4,1.3245,2,0
